createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-01-07 9:39:01.01,6,598,전남,全南,Jeollanam-do,1,511,81,0,1,32.07,6900,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,21,903,전북,全北,Jeollabuk-do,2,715,167,2,0,49.69,6899,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,25,1769,충남,忠南,Chungcheongnam-do,20,1321,423,19,1,83.35,6898,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,34,1338,충북,忠北,Chungcheongbuk-do,14,744,560,14,0,83.66,6897,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,17,1402,강원,江原,Gangwon-do,30,1031,354,30,0,91.01,6896,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,312,16250,경기,京畿,Gyeonggi-do,303,11695,4243,294,9,122.64,6895,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,1,158,세종,世宗,Sejong,3,136,21,3,0,46.15,6894,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,32,760,울산,蔚山,Ulsan,9,532,196,9,0,66.26,6893,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,7,900,대전,大田,Daejeon,9,753,140,9,0,61.05,6892,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,8,1292,광주,光州,Gwangju,28,959,325,28,0,88.69,6891,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,34,3254,인천,仁川,Incheon,41,2412,808,37,4,110.08,6890,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,203,7987,대구,大邱,Daegu,10,7439,345,10,0,327.81,6889,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,64,2083,부산,釜山,Busan,23,1522,497,23,0,61.05,6888,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,213,20899,서울,首尔,Seoul,298,12543,8143,292,6,214.71,6887,2021년 01월 07일 00시,NULL
2021-01-07 9:39:01.01,1046,66686,합계,合计,Total,870,47649,17991,833,37,128.62,6886,2021년 01월 07일 00시,NULL
2021-01-06 9:42:15.15,2,2502,검역,隔離區,Lazaretto,6,1681,819,0,6,-,6885,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,0,461,제주,济州,Jeju,5,336,125,5,0,68.73,6884,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,5,1492,경남,庆南,Gyeongsangnam-do,29,1143,344,26,3,44.39,6883,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,62,2559,경북,庆北,Gyeongsangbuk-do,28,2083,414,28,0,96.11,6882,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,6,597,전남,全南,Jeollanam-do,1,500,91,1,0,32.02,6881,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,21,901,전북,全北,Jeollabuk-do,22,702,178,22,0,49.58,6880,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,25,1749,충남,忠南,Chungcheongnam-do,24,1287,437,23,1,82.4,6879,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,33,1324,충북,忠北,Chungcheongbuk-do,21,723,568,21,0,82.78,6878,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,17,1372,강원,江原,Gangwon-do,16,1004,351,16,0,89.06,6877,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,304,15947,경기,京畿,Gyeonggi-do,284,11538,4105,269,15,120.35,6876,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,1,155,세종,世宗,Sejong,1,133,21,1,0,45.28,6875,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,31,751,울산,蔚山,Ulsan,2,525,195,2,0,65.47,6874,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,7,891,대전,大田,Daejeon,9,749,135,8,1,60.44,6873,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,7,1264,광주,光州,Gwangju,30,936,321,30,0,86.77,6872,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,33,3213,인천,仁川,Incheon,38,2308,872,35,3,108.69,6871,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,203,7978,대구,大邱,Daegu,22,7422,353,21,1,327.44,6870,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,63,2060,부산,釜山,Busan,38,1496,501,38,0,60.38,6869,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,207,20602,서울,首尔,Seoul,264,12429,7966,263,1,211.66,6868,2021년 01월 06일 00시,NULL
2021-01-06 9:42:15.15,1027,65818,합계,合计,Total,840,46995,17796,809,31,126.95,6867,2021년 01월 06일 00시,NULL
2021-01-05 13:24:08.08,2,2497,검역,隔離區,Lazaretto,16,1681,814,0,16,-,6866,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,0,456,제주,济州,Jeju,8,313,143,8,0,67.98,6865,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,5,1463,경남,庆南,Gyeongsangnam-do,21,1110,348,21,0,43.52,6864,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,62,2531,경북,庆北,Gyeongsangbuk-do,24,2045,424,24,0,95.06,6863,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,6,596,전남,全南,Jeollanam-do,4,492,98,4,0,31.96,6862,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,18,879,전북,全北,Jeollabuk-do,5,687,174,4,1,48.37,6861,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,25,1725,충남,忠南,Chungcheongnam-do,18,1243,457,18,0,81.27,6860,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,32,1303,충북,忠北,Chungcheongbuk-do,32,698,573,32,0,81.47,6859,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,17,1356,강원,江原,Gangwon-do,27,964,375,27,0,88.02,6858,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,295,15663,경기,京畿,Gyeonggi-do,230,11411,3957,214,16,118.21,6857,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,1,154,세종,世宗,Sejong,0,133,20,0,0,44.99,6856,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,31,749,울산,蔚山,Ulsan,4,510,208,4,0,65.3,6855,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,7,882,대전,大田,Daejeon,8,733,142,7,1,59.83,6854,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,7,1234,광주,光州,Gwangju,23,916,311,23,0,84.71,6853,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,32,3175,인천,仁川,Incheon,49,2294,849,48,1,107.4,6852,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,203,7956,대구,大邱,Daegu,32,7392,361,31,1,326.54,6851,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,60,2022,부산,釜山,Busan,15,1455,507,14,1,59.26,6850,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,204,20338,서울,首尔,Seoul,199,12095,8039,193,6,208.95,6849,2021년 01월 05일 00시,NULL
2021-01-05 13:24:08.08,1007,64979,합계,合计,Total,715,46172,17800,672,43,125.33,6848,2021년 01월 05일 00시,NULL
2021-01-04 9:45:56.56,2,2481,검역,隔離區,Lazaretto,11,1681,798,0,11,-,6828,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,0,448,제주,济州,Jeju,10,287,161,9,1,66.79,6827,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,5,1442,경남,庆南,Gyeongsangnam-do,33,1089,348,33,0,42.90,6826,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,62,2507,경북,庆北,Gyeongsangbuk-do,25,2003,442,25,0,94.16,6825,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,5,592,전남,全南,Jeollanam-do,3,487,100,3,0,31.75,6824,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,16,874,전북,全北,Jeollabuk-do,13,664,194,9,4,48.09,6823,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,25,1707,충남,忠南,Chungcheongnam-do,23,1210,472,22,1,80.43,6822,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,28,1271,충북,忠北,Chungcheongbuk-do,23,676,567,23,0,79.47,6821,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,17,1329,강원,江原,Gangwon-do,28,938,374,28,0,86.27,6820,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,292,15434,경기,京畿,Gyeonggi-do,268,11190,3952,260,8,116.48,6819,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,1,154,세종,世宗,Sejong,0,132,21,0,0,44.99,6818,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,30,745,울산,蔚山,Ulsan,5,498,217,5,0,64.95,6817,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,7,874,대전,大田,Daejeon,6,720,147,6,0,59.29,6816,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,7,1211,광주,光州,Gwangju,74,889,315,74,0,83.13,6815,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,30,3126,인천,仁川,Incheon,103,2249,847,101,2,105.75,6814,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,203,7924,대구,大邱,Daegu,29,7359,362,29,0,325.22,6813,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,58,2007,부산,釜山,Busan,37,1447,502,34,3,58.82,6812,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,193,20138,서울,首尔,Seoul,329,11721,8224,324,5,206.89,6811,2021년 01월 04일 00시,NULL
2021-01-04 9:45:56.56,981,64264,합계,合计,Total,1020,45240,18043,985,35,123.95,6810,2021년 01월 04일 00시,NULL
2021-01-03 9:41:24.24,2,2470,검역,隔離區,Lazaretto,8,1681,787,0,8,-,6809,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,0,438,제주,济州,Jeju,4,276,162,4,0,65.30,6808,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,5,1409,경남,庆南,Gyeongsangnam-do,12,1079,325,12,0,41.92,6807,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,62,2482,경북,庆北,Gyeongsangbuk-do,14,1959,461,14,0,93.22,6806,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,5,589,전남,全南,Jeollanam-do,12,483,101,12,0,31.59,6805,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,13,861,전북,全北,Jeollabuk-do,5,654,194,5,0,47.38,6804,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,24,1684,충남,忠南,Chungcheongnam-do,9,1190,470,9,0,79.34,6803,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,28,1248,충북,忠北,Chungcheongbuk-do,27,655,565,26,1,78.03,6802,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,15,1301,강원,江原,Gangwon-do,33,928,358,33,0,84.45,6801,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,286,15166,경기,京畿,Gyeonggi-do,205,10893,3987,201,4,114.46,6800,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,1,154,세종,世宗,Sejong,1,131,22,1,0,44.99,6799,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,29,740,울산,蔚山,Ulsan,7,490,221,7,0,64.51,6798,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,7,868,대전,大田,Daejeon,8,714,147,8,0,58.88,6797,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,7,1137,광주,光州,Gwangju,26,884,246,26,0,78.05,6796,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,30,3023,인천,仁川,Incheon,48,2217,776,48,0,102.26,6795,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,202,7895,대구,大邱,Daegu,22,7328,365,21,1,324.03,6794,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,57,1970,부산,釜山,Busan,19,1424,489,19,0,57.74,6793,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,189,19809,서울,首尔,Seoul,197,11521,8099,195,2,203.51,6792,2021년 01월 03일 00시,NULL
2021-01-03 9:41:24.24,962,63244,합계,合计,Total,657,44507,17775,641,16,121.98,6791,2021년 01월 03일 00시,NULL
2021-01-02 9:35:44.44,2,2462,검역,隔離區,Lazaretto,14,1681,779,0,14,-,6790,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,0,434,제주,济州,Jeju,13,246,188,12,1,64.70,6789,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,5,1397,경남,庆南,Gyeongsangnam-do,37,1060,332,35,2,41.56,6788,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,62,2468,경북,庆北,Gyeongsangbuk-do,20,1926,480,18,2,92.69,6787,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,5,577,전남,全南,Jeollanam-do,11,477,95,9,2,31.05,6786,2021년 01월 02일 00시,2021-01-03 10:41:25.25
2021-01-02 9:35:44.44,11,856,전북,全北,Jeollabuk-do,11,648,197,11,0,47.10,6785,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,24,1675,충남,忠南,Chungcheongnam-do,7,1186,465,6,1,78.92,6784,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,28,1221,충북,忠北,Chungcheongbuk-do,36,638,555,34,2,76.34,6783,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,13,1268,강원,江原,Gangwon-do,31,917,338,31,0,82.31,6782,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,281,14962,경기,京畿,Gyeonggi-do,227,10893,3788,221,6,112.93,6781,2021년 01월 02일 00시,2021-01-03 10:41:10.10
2021-01-02 9:35:44.44,1,153,세종,世宗,Sejong,3,129,23,3,0,44.69,6780,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,27,733,울산,蔚山,Ulsan,17,473,233,17,0,63.90,6779,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,7,860,대전,大田,Daejeon,4,697,156,4,0,58.34,6778,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,6,1111,광주,光州,Gwangju,13,871,234,13,0,76.27,6777,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,29,2975,인천,仁川,Incheon,71,2174,772,70,1,100.64,6776,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,202,7873,대구,大邱,Daegu,29,7311,360,29,0,323.13,6775,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,53,1951,부산,釜山,Busan,26,1399,499,26,0,57.18,6774,2021년 01월 02일 00시,NULL
2021-01-02 9:35:44.44,186,19613,서울,首尔,Seoul,250,10852,8575,245,5,201.51,6773,2021년 01월 02일 00시,2021-01-03 10:40:58.58
2021-01-02 9:35:44.44,942,62593,합계,合计,Total,824,43578,18073,788,36,120.73,6772,2021년 01월 02일 00시,NULL
2021-01-01 9:41:33.33,2,2448,검역,隔離區,Lazaretto,4,1680,766,0,4,-,6771,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,0,421,제주,济州,Jeju,5,219,202,5,0,8.95,6770,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,4,1360,경남,庆南,Gyeongsangnam-do,35,1041,315,34,1,10.20,6769,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,62,2448,경북,庆北,Gyeongsangbuk-do,24,1904,482,24,0,59.76,6768,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,5,566,전남,全南,Jeollanam-do,6,475,86,6,0,10.19,6767,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,11,845,전북,全北,Jeollabuk-do,8,644,190,8,0,9.19,6766,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,23,1668,충남,忠南,Chungcheongnam-do,15,1180,465,15,0,29.92,6765,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,24,1185,충북,忠北,Chungcheongbuk-do,22,629,532,22,0,12.19,6764,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,13,1237,강원,江原,Gangwon-do,30,906,318,29,1,19.21,6763,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,271,14735,경기,京畿,Gyeonggi-do,284,10535,3929,271,13,42.62,6762,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,1,150,세종,世宗,Sejong,1,129,20,1,0,23.95,6761,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,26,716,울산,蔚山,Ulsan,43,457,233,43,0,14.38,6760,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,7,856,대전,大田,Daejeon,11,689,160,11,0,30.12,6759,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,6,1098,광주,光州,Gwangju,17,864,228,16,1,35.42,6758,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,29,2904,인천,仁川,Incheon,65,2150,725,63,2,35.93,6757,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,201,7844,대구,大邱,Daegu,43,7294,349,43,0,294.85,6756,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,50,1925,부산,釜山,Busan,57,1370,505,55,2,17.59,6755,2021년 01월 01일 00시,NULL
2021-01-01 9:41:33.33,182,19362,서울,首尔,Seoul,358,10787,8393,357,1,64.44,6754,2021년 01월 01일 00시,2021-01-03 10:39:19.19
2021-01-01 9:41:33.33,917,61769,합계,合计,Total,1029,42953,17899,1004,25,52.62,6753,2021년 01월 01일 00시,NULL
2020-12-31 9:35:50.50,2,2444,검역,隔離區,Lazaretto,13,1680,762,0,13,-,6752,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,0,416,제주,济州,Jeju,9,198,218,9,0,62.02,6751,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,4,1325,경남,庆南,Gyeongsangnam-do,22,1007,314,22,0,39.42,6750,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,61,2424,경북,庆北,Gyeongsangbuk-do,23,1874,489,22,1,91.04,6749,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,5,560,전남,全南,Jeollanam-do,5,469,86,5,0,30.03,6748,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,11,837,전북,全北,Jeollabuk-do,12,631,195,11,1,46.06,6747,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,23,1653,충남,忠南,Chungcheongnam-do,18,1156,474,17,1,77.88,6746,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,23,1163,충북,忠北,Chungcheongbuk-do,22,608,532,22,0,72.72,6745,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,13,1207,강원,江原,Gangwon-do,36,873,321,36,0,78.35,6744,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,263,14451,경기,京畿,Gyeonggi-do,225,10535,3653,219,6,109.06,6743,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,1,149,세종,世宗,Sejong,0,128,20,0,0,43.53,6742,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,26,673,울산,蔚山,Ulsan,35,439,208,35,0,58.67,6741,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,7,845,대전,大田,Daejeon,7,684,154,6,1,57.32,6740,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,6,1081,광주,光州,Gwangju,8,847,228,8,0,74.21,6739,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,27,2839,인천,仁川,Incheon,59,2082,730,59,0,96.04,6738,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,201,7801,대구,大邱,Daegu,33,7276,324,32,1,320.17,6737,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,50,1868,부산,釜山,Busan,74,1343,475,72,2,54.75,6736,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,177,19004,서울,首尔,Seoul,366,10441,8386,365,1,195.24,6735,2020년 12월 31일 00시,NULL
2020-12-31 9:35:50.50,900,60740,합계,合计,Total,967,42271,17569,940,27,117.15,6734,2020년 12월 31일 00시,NULL
2020-12-30 9:36:08.08,2,2431,검역,隔離區,Lazaretto,11,1680,749,0,11,-,6733,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,0,407,제주,济州,Jeju,10,192,215,10,0,60.68,6732,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,4,1303,경남,庆南,Gyeongsangnam-do,36,977,322,36,0,38.76,6731,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,61,2401,경북,庆北,Gyeongsangbuk-do,23,1842,498,21,2,90.18,6730,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,5,555,전남,全南,Jeollanam-do,1,464,86,0,1,29.76,6729,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,11,825,전북,全北,Jeollabuk-do,32,607,207,32,0,45.40,6728,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,22,1635,충남,忠南,Chungcheongnam-do,27,1143,470,27,0,77.03,6727,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,23,1141,충북,忠北,Chungcheongbuk-do,45,587,531,45,0,71.34,6726,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,13,1171,강원,江原,Gangwon-do,17,831,327,17,0,76.01,6725,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,253,14226,경기,京畿,Gyeonggi-do,277,10356,3617,274,3,107.36,6724,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,1,149,세종,世宗,Sejong,2,127,21,2,0,43.53,6723,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,26,638,울산,蔚山,Ulsan,16,426,186,15,1,55.62,6722,2020년 12월 30일 00시,NULL
2020-12-30 9:36:08.08,7,838,대전,大田,Daejeon,19,670,161,19,0,56.85,6721,2020년 12월 30일 00시,NULL
